
{'eval/walltime': 189.9718143939972, 'eval/episode_distance_from_origin': Array(3040.2224, dtype=float32), 'eval/episode_distance_reward': Array(0.04533512, dtype=float32), 'eval/episode_forward_reward': Array(7.555855, dtype=float32), 'eval/episode_reward': Array(-203.19293, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(7.555855, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.62614, dtype=float32), 'eval/episode_x_position': Array(3019.607, dtype=float32), 'eval/episode_x_velocity': Array(1.5111728, dtype=float32), 'eval/episode_y_position': Array(-0.82050574, dtype=float32), 'eval/episode_y_velocity': Array(-1.7427936, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.39384, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37555018, dtype=float32), 'eval/episode_forward_reward_std': Array(62.59169, dtype=float32), 'eval/episode_reward_std': Array(62.78486, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(62.59169, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1954284, dtype=float32), 'eval/episode_x_position_std': Array(52.66544, dtype=float32), 'eval/episode_x_velocity_std': Array(12.518339, dtype=float32), 'eval/episode_y_position_std': Array(56.790268, dtype=float32), 'eval/episode_y_velocity_std': Array(12.377631, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 189.9718143939972, 'eval/sps': 673.7841632366101, 'num_steps': 0}
{'eval/walltime': 326.333945274353, 'training/sps': 406.38887451883784, 'training/walltime': 201.58032155036926, 'training/entropy_loss': Array(-0.00506623, dtype=float32), 'training/policy_loss': Array(-0.00839677, dtype=float32), 'training/total_loss': Array(-0.00167435, dtype=float32), 'training/v_loss': Array(0.01178865, dtype=float32), 'eval/episode_distance_from_origin': Array(3168.5627, dtype=float32), 'eval/episode_distance_reward': Array(0.69345206, dtype=float32), 'eval/episode_forward_reward': Array(115.57534, dtype=float32), 'eval/episode_reward': Array(-96.67026, dtype=float32), 'eval/episode_reward_alive': Array(3.5703125, dtype=float32), 'eval/episode_reward_linvel': Array(115.57534, dtype=float32), 'eval/episode_reward_quadctrl': Array(-216.50937, dtype=float32), 'eval/episode_x_position': Array(3146.5103, dtype=float32), 'eval/episode_x_velocity': Array(23.115068, dtype=float32), 'eval/episode_y_position': Array(8.035863, dtype=float32), 'eval/episode_y_velocity': Array(-0.08790153, dtype=float32), 'eval/episode_distance_from_origin_std': Array(56.759323, dtype=float32), 'eval/episode_distance_reward_std': Array(0.36376348, dtype=float32), 'eval/episode_forward_reward_std': Array(60.62725, dtype=float32), 'eval/episode_reward_std': Array(61.53671, dtype=float32), 'eval/episode_reward_alive_std': Array(5.6863785, dtype=float32), 'eval/episode_reward_linvel_std': Array(60.62725, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(3.6015704, dtype=float32), 'eval/episode_x_position_std': Array(57.556393, dtype=float32), 'eval/episode_x_velocity_std': Array(12.125451, dtype=float32), 'eval/episode_y_position_std': Array(108.24672, dtype=float32), 'eval/episode_y_velocity_std': Array(19.480907, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.36213088035583, 'eval/sps': 938.677029858878, 'num_steps': 81920}
{'eval/walltime': 10552.404376268387, 'training/sps': 506.43377150726633, 'training/walltime': 12244.303524971008, 'training/entropy_loss': Array(0.01250949, dtype=float32), 'training/policy_loss': Array(0.04744915, dtype=float32), 'training/total_loss': Array(0.08559403, dtype=float32), 'training/v_loss': Array(0.0256354, dtype=float32), 'eval/episode_distance_from_origin': Array(4404.2305, dtype=float32), 'eval/episode_distance_reward': Array(9.262606, dtype=float32), 'eval/episode_forward_reward': Array(1543.762, dtype=float32), 'eval/episode_reward': Array(1361.9751, dtype=float32), 'eval/episode_reward_alive': Array(266.58594, dtype=float32), 'eval/episode_reward_linvel': Array(1543.762, dtype=float32), 'eval/episode_reward_quadctrl': Array(-457.63544, dtype=float32), 'eval/episode_x_position': Array(4365.6787, dtype=float32), 'eval/episode_x_velocity': Array(308.75238, dtype=float32), 'eval/episode_y_position': Array(-217.03377, dtype=float32), 'eval/episode_y_velocity': Array(-35.797745, dtype=float32), 'eval/episode_distance_from_origin_std': Array(141.03828, dtype=float32), 'eval/episode_distance_reward_std': Array(1.2973261, dtype=float32), 'eval/episode_forward_reward_std': Array(216.218, dtype=float32), 'eval/episode_reward_std': Array(255.10683, dtype=float32), 'eval/episode_reward_alive_std': Array(86.923195, dtype=float32), 'eval/episode_reward_linvel_std': Array(216.218, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(48.93582, dtype=float32), 'eval/episode_x_position_std': Array(134.70657, dtype=float32), 'eval/episode_x_velocity_std': Array(43.24362, dtype=float32), 'eval/episode_y_position_std': Array(223.69843, dtype=float32), 'eval/episode_y_velocity_std': Array(54.50028, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.47412395477295, 'eval/sps': 937.9067349237483, 'num_steps': 6225920}
{'eval/walltime': 10688.783027648926, 'training/sps': 511.7266429106735, 'training/walltime': 12404.388994693756, 'training/entropy_loss': Array(0.01685085, dtype=float32), 'training/policy_loss': Array(0.07231499, dtype=float32), 'training/total_loss': Array(0.10916464, dtype=float32), 'training/v_loss': Array(0.0199988, dtype=float32), 'eval/episode_distance_from_origin': Array(4419.6973, dtype=float32), 'eval/episode_distance_reward': Array(9.529572, dtype=float32), 'eval/episode_forward_reward': Array(1588.2552, dtype=float32), 'eval/episode_reward': Array(1419.9393, dtype=float32), 'eval/episode_reward_alive': Array(268.90234, dtype=float32), 'eval/episode_reward_linvel': Array(1588.2552, dtype=float32), 'eval/episode_reward_quadctrl': Array(-446.74796, dtype=float32), 'eval/episode_x_position': Array(4378.415, dtype=float32), 'eval/episode_x_velocity': Array(317.65103, dtype=float32), 'eval/episode_y_position': Array(-260.7048, dtype=float32), 'eval/episode_y_velocity': Array(-44.227234, dtype=float32), 'eval/episode_distance_from_origin_std': Array(145.85571, dtype=float32), 'eval/episode_distance_reward_std': Array(1.4911866, dtype=float32), 'eval/episode_forward_reward_std': Array(248.52808, dtype=float32), 'eval/episode_reward_std': Array(296.0236, dtype=float32), 'eval/episode_reward_alive_std': Array(80.51936, dtype=float32), 'eval/episode_reward_linvel_std': Array(248.52808, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(52.57004, dtype=float32), 'eval/episode_x_position_std': Array(137.03548, dtype=float32), 'eval/episode_x_velocity_std': Array(49.7056, dtype=float32), 'eval/episode_y_position_std': Array(224.52866, dtype=float32), 'eval/episode_y_velocity_std': Array(55.438892, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.37865138053894, 'eval/sps': 938.5633213430166, 'num_steps': 6307840}
{'eval/walltime': 10825.160691738129, 'training/sps': 507.7058449326877, 'training/walltime': 12565.74226808548, 'training/entropy_loss': Array(0.01349601, dtype=float32), 'training/policy_loss': Array(0.02211763, dtype=float32), 'training/total_loss': Array(0.05824888, dtype=float32), 'training/v_loss': Array(0.02263524, dtype=float32), 'eval/episode_distance_from_origin': Array(4449.1963, dtype=float32), 'eval/episode_distance_reward': Array(9.681251, dtype=float32), 'eval/episode_forward_reward': Array(1613.5345, dtype=float32), 'eval/episode_reward': Array(1469.7336, dtype=float32), 'eval/episode_reward_alive': Array(298.6172, dtype=float32), 'eval/episode_reward_linvel': Array(1613.5345, dtype=float32), 'eval/episode_reward_quadctrl': Array(-452.09924, dtype=float32), 'eval/episode_x_position': Array(4408.004, dtype=float32), 'eval/episode_x_velocity': Array(322.7069, dtype=float32), 'eval/episode_y_position': Array(-264.7547, dtype=float32), 'eval/episode_y_velocity': Array(-45.52188, dtype=float32), 'eval/episode_distance_from_origin_std': Array(148.38205, dtype=float32), 'eval/episode_distance_reward_std': Array(1.4448109, dtype=float32), 'eval/episode_forward_reward_std': Array(240.79887, dtype=float32), 'eval/episode_reward_std': Array(289.32242, dtype=float32), 'eval/episode_reward_alive_std': Array(82.222176, dtype=float32), 'eval/episode_reward_linvel_std': Array(240.79887, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(47.843945, dtype=float32), 'eval/episode_x_position_std': Array(142.09383, dtype=float32), 'eval/episode_x_velocity_std': Array(48.159782, dtype=float32), 'eval/episode_y_position_std': Array(219.44423, dtype=float32), 'eval/episode_y_velocity_std': Array(54.74645, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.37766408920288, 'eval/sps': 938.5701159705803, 'num_steps': 6389760}
{'eval/walltime': 10961.47259259224, 'training/sps': 510.79149223553185, 'training/walltime': 12726.12082028389, 'training/entropy_loss': Array(0.01494626, dtype=float32), 'training/policy_loss': Array(0.05671722, dtype=float32), 'training/total_loss': Array(0.08979645, dtype=float32), 'training/v_loss': Array(0.01813296, dtype=float32), 'eval/episode_distance_from_origin': Array(4447.0586, dtype=float32), 'eval/episode_distance_reward': Array(9.5518265, dtype=float32), 'eval/episode_forward_reward': Array(1591.9698, dtype=float32), 'eval/episode_reward': Array(1538.1299, dtype=float32), 'eval/episode_reward_alive': Array(374.48438, dtype=float32), 'eval/episode_reward_linvel': Array(1591.9698, dtype=float32), 'eval/episode_reward_quadctrl': Array(-437.8761, dtype=float32), 'eval/episode_x_position': Array(4404.6357, dtype=float32), 'eval/episode_x_velocity': Array(318.39398, dtype=float32), 'eval/episode_y_position': Array(-213.23328, dtype=float32), 'eval/episode_y_velocity': Array(-16.85154, dtype=float32), 'eval/episode_distance_from_origin_std': Array(165.27948, dtype=float32), 'eval/episode_distance_reward_std': Array(1.5432314, dtype=float32), 'eval/episode_forward_reward_std': Array(257.20264, dtype=float32), 'eval/episode_reward_std': Array(258.7348, dtype=float32), 'eval/episode_reward_alive_std': Array(46.92422, dtype=float32), 'eval/episode_reward_linvel_std': Array(257.20264, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(45.14009, dtype=float32), 'eval/episode_x_position_std': Array(161.3005, dtype=float32), 'eval/episode_x_velocity_std': Array(51.44054, dtype=float32), 'eval/episode_y_position_std': Array(261.12253, dtype=float32), 'eval/episode_y_velocity_std': Array(63.39475, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.31190085411072, 'eval/sps': 939.0229260832726, 'num_steps': 6471680}
{'eval/walltime': 11097.680520057678, 'training/sps': 507.4584520250177, 'training/walltime': 12887.552755594254, 'training/entropy_loss': Array(0.01209009, dtype=float32), 'training/policy_loss': Array(0.03386027, dtype=float32), 'training/total_loss': Array(0.06598413, dtype=float32), 'training/v_loss': Array(0.02003377, dtype=float32), 'eval/episode_distance_from_origin': Array(4462.2656, dtype=float32), 'eval/episode_distance_reward': Array(9.690029, dtype=float32), 'eval/episode_forward_reward': Array(1615.0046, dtype=float32), 'eval/episode_reward': Array(1563.3308, dtype=float32), 'eval/episode_reward_alive': Array(372.8789, dtype=float32), 'eval/episode_reward_linvel': Array(1615.0046, dtype=float32), 'eval/episode_reward_quadctrl': Array(-434.2427, dtype=float32), 'eval/episode_x_position': Array(4420.8574, dtype=float32), 'eval/episode_x_velocity': Array(323.00092, dtype=float32), 'eval/episode_y_position': Array(-199.95969, dtype=float32), 'eval/episode_y_velocity': Array(-6.2070513, dtype=float32), 'eval/episode_distance_from_origin_std': Array(156.66252, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7023566, dtype=float32), 'eval/episode_forward_reward_std': Array(283.72202, dtype=float32), 'eval/episode_reward_std': Array(288.86984, dtype=float32), 'eval/episode_reward_alive_std': Array(52.449257, dtype=float32), 'eval/episode_reward_linvel_std': Array(283.72202, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(44.81462, dtype=float32), 'eval/episode_x_position_std': Array(151.76292, dtype=float32), 'eval/episode_x_velocity_std': Array(56.744392, dtype=float32), 'eval/episode_y_position_std': Array(244.52492, dtype=float32), 'eval/episode_y_velocity_std': Array(62.935616, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.20792746543884, 'eval/sps': 939.7397228034212, 'num_steps': 6553600}
{'eval/walltime': 11233.945183515549, 'training/sps': 512.267695125943, 'training/walltime': 13047.469144582748, 'training/entropy_loss': Array(0.012089, dtype=float32), 'training/policy_loss': Array(0.03915739, dtype=float32), 'training/total_loss': Array(0.0697936, dtype=float32), 'training/v_loss': Array(0.01854721, dtype=float32), 'eval/episode_distance_from_origin': Array(4455.976, dtype=float32), 'eval/episode_distance_reward': Array(9.757002, dtype=float32), 'eval/episode_forward_reward': Array(1626.1643, dtype=float32), 'eval/episode_reward': Array(1577.0393, dtype=float32), 'eval/episode_reward_alive': Array(372.71875, dtype=float32), 'eval/episode_reward_linvel': Array(1626.1643, dtype=float32), 'eval/episode_reward_quadctrl': Array(-431.60062, dtype=float32), 'eval/episode_x_position': Array(4415.496, dtype=float32), 'eval/episode_x_velocity': Array(325.23285, dtype=float32), 'eval/episode_y_position': Array(-189.58932, dtype=float32), 'eval/episode_y_velocity': Array(-4.8772125, dtype=float32), 'eval/episode_distance_from_origin_std': Array(149.09392, dtype=float32), 'eval/episode_distance_reward_std': Array(1.6590677, dtype=float32), 'eval/episode_forward_reward_std': Array(276.5076, dtype=float32), 'eval/episode_reward_std': Array(288.29553, dtype=float32), 'eval/episode_reward_alive_std': Array(43.192642, dtype=float32), 'eval/episode_reward_linvel_std': Array(276.5076, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(44.817097, dtype=float32), 'eval/episode_x_position_std': Array(144.48044, dtype=float32), 'eval/episode_x_velocity_std': Array(55.30153, dtype=float32), 'eval/episode_y_position_std': Array(235.80302, dtype=float32), 'eval/episode_y_velocity_std': Array(59.735565, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.26466345787048, 'eval/sps': 939.3484469990585, 'num_steps': 6635520}
{'eval/walltime': 11370.179843902588, 'training/sps': 509.51136648587305, 'training/walltime': 13208.25064110756, 'training/entropy_loss': Array(0.01354967, dtype=float32), 'training/policy_loss': Array(0.04086691, dtype=float32), 'training/total_loss': Array(0.07208735, dtype=float32), 'training/v_loss': Array(0.01767077, dtype=float32), 'eval/episode_distance_from_origin': Array(4474.9346, dtype=float32), 'eval/episode_distance_reward': Array(9.817589, dtype=float32), 'eval/episode_forward_reward': Array(1636.26, dtype=float32), 'eval/episode_reward': Array(1569.7593, dtype=float32), 'eval/episode_reward_alive': Array(364.04688, dtype=float32), 'eval/episode_reward_linvel': Array(1636.26, dtype=float32), 'eval/episode_reward_quadctrl': Array(-440.36517, dtype=float32), 'eval/episode_x_position': Array(4432.4854, dtype=float32), 'eval/episode_x_velocity': Array(327.25195, dtype=float32), 'eval/episode_y_position': Array(-254.39893, dtype=float32), 'eval/episode_y_velocity': Array(-32.69574, dtype=float32), 'eval/episode_distance_from_origin_std': Array(143.84064, dtype=float32), 'eval/episode_distance_reward_std': Array(1.4298354, dtype=float32), 'eval/episode_forward_reward_std': Array(238.30261, dtype=float32), 'eval/episode_reward_std': Array(255.90129, dtype=float32), 'eval/episode_reward_alive_std': Array(60.661087, dtype=float32), 'eval/episode_reward_linvel_std': Array(238.30261, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(42.638294, dtype=float32), 'eval/episode_x_position_std': Array(136.8305, dtype=float32), 'eval/episode_x_velocity_std': Array(47.660522, dtype=float32), 'eval/episode_y_position_std': Array(238.7587, dtype=float32), 'eval/episode_y_velocity_std': Array(60.316463, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.23466038703918, 'eval/sps': 939.5553204768543, 'num_steps': 6717440}
{'eval/walltime': 11506.651849746704, 'training/sps': 511.39771250478134, 'training/walltime': 13368.439077615738, 'training/entropy_loss': Array(0.01260221, dtype=float32), 'training/policy_loss': Array(0.02821058, dtype=float32), 'training/total_loss': Array(0.06162348, dtype=float32), 'training/v_loss': Array(0.02081069, dtype=float32), 'eval/episode_distance_from_origin': Array(4476.746, dtype=float32), 'eval/episode_distance_reward': Array(9.859053, dtype=float32), 'eval/episode_forward_reward': Array(1643.1711, dtype=float32), 'eval/episode_reward': Array(1581.6515, dtype=float32), 'eval/episode_reward_alive': Array(366.10547, dtype=float32), 'eval/episode_reward_linvel': Array(1643.1711, dtype=float32), 'eval/episode_reward_quadctrl': Array(-437.48404, dtype=float32), 'eval/episode_x_position': Array(4434.326, dtype=float32), 'eval/episode_x_velocity': Array(328.63422, dtype=float32), 'eval/episode_y_position': Array(-223.55746, dtype=float32), 'eval/episode_y_velocity': Array(-19.621235, dtype=float32), 'eval/episode_distance_from_origin_std': Array(147.94339, dtype=float32), 'eval/episode_distance_reward_std': Array(1.5145758, dtype=float32), 'eval/episode_forward_reward_std': Array(252.42653, dtype=float32), 'eval/episode_reward_std': Array(279.69833, dtype=float32), 'eval/episode_reward_alive_std': Array(51.072315, dtype=float32), 'eval/episode_reward_linvel_std': Array(252.42653, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(40.899807, dtype=float32), 'eval/episode_x_position_std': Array(140.76312, dtype=float32), 'eval/episode_x_velocity_std': Array(50.485317, dtype=float32), 'eval/episode_y_position_std': Array(253.88782, dtype=float32), 'eval/episode_y_velocity_std': Array(66.144104, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.4720058441162, 'eval/sps': 937.9212916838544, 'num_steps': 6799360}
{'eval/walltime': 11642.903411149979, 'training/sps': 511.14622967659267, 'training/walltime': 13528.70632648468, 'training/entropy_loss': Array(0.01370023, dtype=float32), 'training/policy_loss': Array(0.05722047, dtype=float32), 'training/total_loss': Array(0.08817124, dtype=float32), 'training/v_loss': Array(0.01725055, dtype=float32), 'eval/episode_distance_from_origin': Array(4489.4033, dtype=float32), 'eval/episode_distance_reward': Array(9.981558, dtype=float32), 'eval/episode_forward_reward': Array(1663.5898, dtype=float32), 'eval/episode_reward': Array(1622.9072, dtype=float32), 'eval/episode_reward_alive': Array(376.9297, dtype=float32), 'eval/episode_reward_linvel': Array(1663.5898, dtype=float32), 'eval/episode_reward_quadctrl': Array(-427.59363, dtype=float32), 'eval/episode_x_position': Array(4448.2363, dtype=float32), 'eval/episode_x_velocity': Array(332.7179, dtype=float32), 'eval/episode_y_position': Array(-189.00772, dtype=float32), 'eval/episode_y_velocity': Array(-3.920658, dtype=float32), 'eval/episode_distance_from_origin_std': Array(134.12888, dtype=float32), 'eval/episode_distance_reward_std': Array(1.4376817, dtype=float32), 'eval/episode_forward_reward_std': Array(239.6113, dtype=float32), 'eval/episode_reward_std': Array(253.1967, dtype=float32), 'eval/episode_reward_alive_std': Array(40.55849, dtype=float32), 'eval/episode_reward_linvel_std': Array(239.6113, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(41.154797, dtype=float32), 'eval/episode_x_position_std': Array(130.02992, dtype=float32), 'eval/episode_x_velocity_std': Array(47.922256, dtype=float32), 'eval/episode_y_position_std': Array(251.31404, dtype=float32), 'eval/episode_y_velocity_std': Array(63.400425, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.25156140327454, 'eval/sps': 939.4387754658331, 'num_steps': 6881280}
{'eval/walltime': 11779.109228372574, 'training/sps': 512.1118057207814, 'training/walltime': 13688.671394824982, 'training/entropy_loss': Array(0.01180397, dtype=float32), 'training/policy_loss': Array(0.03827877, dtype=float32), 'training/total_loss': Array(0.06887874, dtype=float32), 'training/v_loss': Array(0.01879601, dtype=float32), 'eval/episode_distance_from_origin': Array(4490.1357, dtype=float32), 'eval/episode_distance_reward': Array(9.784974, dtype=float32), 'eval/episode_forward_reward': Array(1630.8269, dtype=float32), 'eval/episode_reward': Array(1596.2714, dtype=float32), 'eval/episode_reward_alive': Array(379.1953, dtype=float32), 'eval/episode_reward_linvel': Array(1630.8269, dtype=float32), 'eval/episode_reward_quadctrl': Array(-423.53568, dtype=float32), 'eval/episode_x_position': Array(4450.6885, dtype=float32), 'eval/episode_x_velocity': Array(326.16537, dtype=float32), 'eval/episode_y_position': Array(-214.25516, dtype=float32), 'eval/episode_y_velocity': Array(-18.088219, dtype=float32), 'eval/episode_distance_from_origin_std': Array(140.48811, dtype=float32), 'eval/episode_distance_reward_std': Array(1.4022309, dtype=float32), 'eval/episode_forward_reward_std': Array(233.70303, dtype=float32), 'eval/episode_reward_std': Array(249.045, dtype=float32), 'eval/episode_reward_alive_std': Array(48.092896, dtype=float32), 'eval/episode_reward_linvel_std': Array(233.70303, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(41.585526, dtype=float32), 'eval/episode_x_position_std': Array(136.4897, dtype=float32), 'eval/episode_x_velocity_std': Array(46.74061, dtype=float32), 'eval/episode_y_position_std': Array(213.02544, dtype=float32), 'eval/episode_y_velocity_std': Array(51.931488, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.20581722259521, 'eval/sps': 939.754282233153, 'num_steps': 6963200}
{'eval/walltime': 11915.221628904343, 'training/sps': 506.7385744207726, 'training/walltime': 13850.332661867142, 'training/entropy_loss': Array(0.01070318, dtype=float32), 'training/policy_loss': Array(0.07031322, dtype=float32), 'training/total_loss': Array(0.09717701, dtype=float32), 'training/v_loss': Array(0.01616061, dtype=float32), 'eval/episode_distance_from_origin': Array(4492.5557, dtype=float32), 'eval/episode_distance_reward': Array(9.959692, dtype=float32), 'eval/episode_forward_reward': Array(1659.9437, dtype=float32), 'eval/episode_reward': Array(1582.3411, dtype=float32), 'eval/episode_reward_alive': Array(338.28125, dtype=float32), 'eval/episode_reward_linvel': Array(1659.9437, dtype=float32), 'eval/episode_reward_quadctrl': Array(-425.84363, dtype=float32), 'eval/episode_x_position': Array(4450.617, dtype=float32), 'eval/episode_x_velocity': Array(331.9887, dtype=float32), 'eval/episode_y_position': Array(-231.27153, dtype=float32), 'eval/episode_y_velocity': Array(-19.283314, dtype=float32), 'eval/episode_distance_from_origin_std': Array(152.94223, dtype=float32), 'eval/episode_distance_reward_std': Array(1.6361736, dtype=float32), 'eval/episode_forward_reward_std': Array(272.69226, dtype=float32), 'eval/episode_reward_std': Array(311.67007, dtype=float32), 'eval/episode_reward_alive_std': Array(67.45278, dtype=float32), 'eval/episode_reward_linvel_std': Array(272.69226, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(41.265118, dtype=float32), 'eval/episode_x_position_std': Array(146.18916, dtype=float32), 'eval/episode_x_velocity_std': Array(54.538475, dtype=float32), 'eval/episode_y_position_std': Array(239.17564, dtype=float32), 'eval/episode_y_velocity_std': Array(64.954994, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.1124005317688, 'eval/sps': 940.3992545860996, 'num_steps': 7045120}
{'eval/walltime': 12051.461815357208, 'training/sps': 511.6624167909918, 'training/walltime': 14010.438226222992, 'training/entropy_loss': Array(0.01037294, dtype=float32), 'training/policy_loss': Array(0.00105265, dtype=float32), 'training/total_loss': Array(0.03224637, dtype=float32), 'training/v_loss': Array(0.02082078, dtype=float32), 'eval/episode_distance_from_origin': Array(4498.577, dtype=float32), 'eval/episode_distance_reward': Array(10.147394, dtype=float32), 'eval/episode_forward_reward': Array(1691.2263, dtype=float32), 'eval/episode_reward': Array(1596.4469, dtype=float32), 'eval/episode_reward_alive': Array(317.83984, dtype=float32), 'eval/episode_reward_linvel': Array(1691.2263, dtype=float32), 'eval/episode_reward_quadctrl': Array(-422.76675, dtype=float32), 'eval/episode_x_position': Array(4456.2734, dtype=float32), 'eval/episode_x_velocity': Array(338.2453, dtype=float32), 'eval/episode_y_position': Array(-220.1069, dtype=float32), 'eval/episode_y_velocity': Array(-16.120087, dtype=float32), 'eval/episode_distance_from_origin_std': Array(186.26788, dtype=float32), 'eval/episode_distance_reward_std': Array(1.8596023, dtype=float32), 'eval/episode_forward_reward_std': Array(309.93124, dtype=float32), 'eval/episode_reward_std': Array(364.0032, dtype=float32), 'eval/episode_reward_alive_std': Array(85.30298, dtype=float32), 'eval/episode_reward_linvel_std': Array(309.93124, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(41.77092, dtype=float32), 'eval/episode_x_position_std': Array(179.05455, dtype=float32), 'eval/episode_x_velocity_std': Array(61.986233, dtype=float32), 'eval/episode_y_position_std': Array(256.97128, dtype=float32), 'eval/episode_y_velocity_std': Array(73.268234, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.2401864528656, 'eval/sps': 939.5172109829986, 'num_steps': 7127040}
{'eval/walltime': 12187.58155989647, 'training/sps': 510.01541215672347, 'training/walltime': 14171.060823202133, 'training/entropy_loss': Array(0.01074051, dtype=float32), 'training/policy_loss': Array(0.0021918, dtype=float32), 'training/total_loss': Array(0.03365251, dtype=float32), 'training/v_loss': Array(0.0207202, dtype=float32), 'eval/episode_distance_from_origin': Array(4513.4775, dtype=float32), 'eval/episode_distance_reward': Array(10.326237, dtype=float32), 'eval/episode_forward_reward': Array(1721.034, dtype=float32), 'eval/episode_reward': Array(1674.5044, dtype=float32), 'eval/episode_reward_alive': Array(357.55078, dtype=float32), 'eval/episode_reward_linvel': Array(1721.034, dtype=float32), 'eval/episode_reward_quadctrl': Array(-414.40668, dtype=float32), 'eval/episode_x_position': Array(4470.9463, dtype=float32), 'eval/episode_x_velocity': Array(344.2068, dtype=float32), 'eval/episode_y_position': Array(-212.83757, dtype=float32), 'eval/episode_y_velocity': Array(-8.042919, dtype=float32), 'eval/episode_distance_from_origin_std': Array(169.18239, dtype=float32), 'eval/episode_distance_reward_std': Array(1.9059118, dtype=float32), 'eval/episode_forward_reward_std': Array(317.64777, dtype=float32), 'eval/episode_reward_std': Array(343.46182, dtype=float32), 'eval/episode_reward_alive_std': Array(56.94689, dtype=float32), 'eval/episode_reward_linvel_std': Array(317.64777, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(42.807446, dtype=float32), 'eval/episode_x_position_std': Array(164.32196, dtype=float32), 'eval/episode_x_velocity_std': Array(63.52959, dtype=float32), 'eval/episode_y_position_std': Array(248.85919, dtype=float32), 'eval/episode_y_velocity_std': Array(74.54601, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.11974453926086, 'eval/sps': 940.3485176471302, 'num_steps': 7208960}
