
{'eval/walltime': 170.31577563285828, 'eval/episode_distance_from_origin': Array(3040.6353, dtype=float32), 'eval/episode_distance_reward': Array(0.05001232, dtype=float32), 'eval/episode_forward_reward': Array(8.33539, dtype=float32), 'eval/episode_reward': Array(-202.40869, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(8.33539, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.6261, dtype=float32), 'eval/episode_x_position': Array(3020.0205, dtype=float32), 'eval/episode_x_velocity': Array(1.6670766, dtype=float32), 'eval/episode_y_position': Array(-1.0245423, dtype=float32), 'eval/episode_y_velocity': Array(-1.7963622, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.553, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37821695, dtype=float32), 'eval/episode_forward_reward_std': Array(63.036163, dtype=float32), 'eval/episode_reward_std': Array(63.247475, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(63.036163, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1968799, dtype=float32), 'eval/episode_x_position_std': Array(52.82417, dtype=float32), 'eval/episode_x_velocity_std': Array(12.607232, dtype=float32), 'eval/episode_y_position_std': Array(56.90352, dtype=float32), 'eval/episode_y_velocity_std': Array(12.41615, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 170.31577563285828, 'eval/sps': 751.5451785037435, 'num_steps': 0}
{'eval/walltime': 306.72169637680054, 'training/sps': 1488.8062159536705, 'training/walltime': 55.023950815200806, 'training/entropy_loss': Array(-0.00509988, dtype=float32), 'training/policy_loss': Array(-0.01965451, dtype=float32), 'training/total_loss': Array(-0.00082416, dtype=float32), 'training/v_loss': Array(0.02393024, dtype=float32), 'eval/episode_distance_from_origin': Array(3157.0508, dtype=float32), 'eval/episode_distance_reward': Array(0.60457665, dtype=float32), 'eval/episode_forward_reward': Array(100.76278, dtype=float32), 'eval/episode_reward': Array(-109.40407, dtype=float32), 'eval/episode_reward_alive': Array(2.0351562, dtype=float32), 'eval/episode_reward_linvel': Array(100.76278, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.80658, dtype=float32), 'eval/episode_x_position': Array(3136.0876, dtype=float32), 'eval/episode_x_velocity': Array(20.152554, dtype=float32), 'eval/episode_y_position': Array(1.6758246, dtype=float32), 'eval/episode_y_velocity': Array(-1.6064665, dtype=float32), 'eval/episode_distance_from_origin_std': Array(53.605904, dtype=float32), 'eval/episode_distance_reward_std': Array(0.33467916, dtype=float32), 'eval/episode_forward_reward_std': Array(55.779858, dtype=float32), 'eval/episode_reward_std': Array(56.93495, dtype=float32), 'eval/episode_reward_alive_std': Array(4.043795, dtype=float32), 'eval/episode_reward_linvel_std': Array(55.779858, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.27003, dtype=float32), 'eval/episode_x_position_std': Array(53.56466, dtype=float32), 'eval/episode_x_velocity_std': Array(11.155969, dtype=float32), 'eval/episode_y_position_std': Array(96.89512, dtype=float32), 'eval/episode_y_velocity_std': Array(18.232498, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.40592074394226, 'eval/sps': 938.3756900133269, 'num_steps': 81920}
{'eval/walltime': 55455.1398127079, 'training/sps': 2948.8427894970996, 'training/walltime': 11290.161766052246, 'training/entropy_loss': Array(0.01452531, dtype=float32), 'training/policy_loss': Array(0.00423588, dtype=float32), 'training/total_loss': Array(0.13461465, dtype=float32), 'training/v_loss': Array(0.11585346, dtype=float32), 'eval/episode_distance_from_origin': Array(5740.648, dtype=float32), 'eval/episode_distance_reward': Array(21.442448, dtype=float32), 'eval/episode_forward_reward': Array(3573.7227, dtype=float32), 'eval/episode_reward': Array(3584.3203, dtype=float32), 'eval/episode_reward_alive': Array(384.8086, dtype=float32), 'eval/episode_reward_linvel': Array(3573.7227, dtype=float32), 'eval/episode_reward_quadctrl': Array(-395.65366, dtype=float32), 'eval/episode_x_position': Array(5683.8438, dtype=float32), 'eval/episode_x_velocity': Array(714.74457, dtype=float32), 'eval/episode_y_position': Array(-288.02673, dtype=float32), 'eval/episode_y_velocity': Array(-164.74332, dtype=float32), 'eval/episode_distance_from_origin_std': Array(557.1629, dtype=float32), 'eval/episode_distance_reward_std': Array(6.324784, dtype=float32), 'eval/episode_forward_reward_std': Array(1054.1217, dtype=float32), 'eval/episode_reward_std': Array(1036.71, dtype=float32), 'eval/episode_reward_alive_std': Array(60.003223, dtype=float32), 'eval/episode_reward_linvel_std': Array(1054.1217, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(29.23587, dtype=float32), 'eval/episode_x_position_std': Array(553.20294, dtype=float32), 'eval/episode_x_velocity_std': Array(210.82426, dtype=float32), 'eval/episode_y_position_std': Array(298.92822, dtype=float32), 'eval/episode_y_velocity_std': Array(102.56525, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5762050151825, 'eval/sps': 937.2057159281214, 'num_steps': 33177600}
{'eval/walltime': 55591.655348300934, 'training/sps': 2947.68794353937, 'training/walltime': 11317.953038930893, 'training/entropy_loss': Array(0.01464752, dtype=float32), 'training/policy_loss': Array(0.00569083, dtype=float32), 'training/total_loss': Array(0.12778339, dtype=float32), 'training/v_loss': Array(0.10744504, dtype=float32), 'eval/episode_distance_from_origin': Array(5834.2617, dtype=float32), 'eval/episode_distance_reward': Array(22.292465, dtype=float32), 'eval/episode_forward_reward': Array(3715.3928, dtype=float32), 'eval/episode_reward': Array(3730.9429, dtype=float32), 'eval/episode_reward_alive': Array(390.3672, dtype=float32), 'eval/episode_reward_linvel': Array(3715.3928, dtype=float32), 'eval/episode_reward_quadctrl': Array(-397.10974, dtype=float32), 'eval/episode_x_position': Array(5779.7627, dtype=float32), 'eval/episode_x_velocity': Array(743.07855, dtype=float32), 'eval/episode_y_position': Array(-261.40393, dtype=float32), 'eval/episode_y_velocity': Array(-164.29787, dtype=float32), 'eval/episode_distance_from_origin_std': Array(523.8018, dtype=float32), 'eval/episode_distance_reward_std': Array(5.9204435, dtype=float32), 'eval/episode_forward_reward_std': Array(986.7326, dtype=float32), 'eval/episode_reward_std': Array(974.20404, dtype=float32), 'eval/episode_reward_alive_std': Array(55.447098, dtype=float32), 'eval/episode_reward_linvel_std': Array(986.7326, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(34.843735, dtype=float32), 'eval/episode_x_position_std': Array(522.01154, dtype=float32), 'eval/episode_x_velocity_std': Array(197.34651, dtype=float32), 'eval/episode_y_position_std': Array(294.77008, dtype=float32), 'eval/episode_y_velocity_std': Array(94.9341, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.51553559303284, 'eval/sps': 937.6222233166301, 'num_steps': 33259520}
{'eval/walltime': 55728.25129342079, 'training/sps': 2963.619505377626, 'training/walltime': 11345.594913959503, 'training/entropy_loss': Array(0.01044088, dtype=float32), 'training/policy_loss': Array(0.0006332, dtype=float32), 'training/total_loss': Array(0.05765728, dtype=float32), 'training/v_loss': Array(0.04658321, dtype=float32), 'eval/episode_distance_from_origin': Array(5848.038, dtype=float32), 'eval/episode_distance_reward': Array(22.184938, dtype=float32), 'eval/episode_forward_reward': Array(3697.4707, dtype=float32), 'eval/episode_reward': Array(3707.5996, dtype=float32), 'eval/episode_reward_alive': Array(382.66016, dtype=float32), 'eval/episode_reward_linvel': Array(3697.4707, dtype=float32), 'eval/episode_reward_quadctrl': Array(-394.71664, dtype=float32), 'eval/episode_x_position': Array(5795.3267, dtype=float32), 'eval/episode_x_velocity': Array(739.49414, dtype=float32), 'eval/episode_y_position': Array(-265.5354, dtype=float32), 'eval/episode_y_velocity': Array(-168.6252, dtype=float32), 'eval/episode_distance_from_origin_std': Array(466.1939, dtype=float32), 'eval/episode_distance_reward_std': Array(5.2968516, dtype=float32), 'eval/episode_forward_reward_std': Array(882.8012, dtype=float32), 'eval/episode_reward_std': Array(863.5944, dtype=float32), 'eval/episode_reward_alive_std': Array(59.74898, dtype=float32), 'eval/episode_reward_linvel_std': Array(882.8012, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(26.503145, dtype=float32), 'eval/episode_x_position_std': Array(464.44318, dtype=float32), 'eval/episode_x_velocity_std': Array(176.56026, dtype=float32), 'eval/episode_y_position_std': Array(257.608, dtype=float32), 'eval/episode_y_velocity_std': Array(92.12159, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5959451198578, 'eval/sps': 937.0702760443206, 'num_steps': 33341440}
{'eval/walltime': 55864.775019168854, 'training/sps': 2957.715245018876, 'training/walltime': 11373.291968345642, 'training/entropy_loss': Array(0.01572216, dtype=float32), 'training/policy_loss': Array(0.00785233, dtype=float32), 'training/total_loss': Array(0.15712716, dtype=float32), 'training/v_loss': Array(0.13355267, dtype=float32), 'eval/episode_distance_from_origin': Array(5818.9917, dtype=float32), 'eval/episode_distance_reward': Array(22.004814, dtype=float32), 'eval/episode_forward_reward': Array(3667.4507, dtype=float32), 'eval/episode_reward': Array(3687.9775, dtype=float32), 'eval/episode_reward_alive': Array(394.58594, dtype=float32), 'eval/episode_reward_linvel': Array(3667.4507, dtype=float32), 'eval/episode_reward_quadctrl': Array(-396.06372, dtype=float32), 'eval/episode_x_position': Array(5762.4536, dtype=float32), 'eval/episode_x_velocity': Array(733.4901, dtype=float32), 'eval/episode_y_position': Array(-314.96704, dtype=float32), 'eval/episode_y_velocity': Array(-169.31714, dtype=float32), 'eval/episode_distance_from_origin_std': Array(447.78067, dtype=float32), 'eval/episode_distance_reward_std': Array(5.226103, dtype=float32), 'eval/episode_forward_reward_std': Array(871.0099, dtype=float32), 'eval/episode_reward_std': Array(851.48236, dtype=float32), 'eval/episode_reward_alive_std': Array(51.24524, dtype=float32), 'eval/episode_reward_linvel_std': Array(871.0099, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(25.470798, dtype=float32), 'eval/episode_x_position_std': Array(444.91608, dtype=float32), 'eval/episode_x_velocity_std': Array(174.20193, dtype=float32), 'eval/episode_y_position_std': Array(272.97324, dtype=float32), 'eval/episode_y_velocity_std': Array(89.93308, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.52372574806213, 'eval/sps': 937.565974695185, 'num_steps': 33423360}
{'eval/walltime': 56001.337619781494, 'training/sps': 2966.564744879274, 'training/walltime': 11400.906400203705, 'training/entropy_loss': Array(0.01551126, dtype=float32), 'training/policy_loss': Array(0.0079982, dtype=float32), 'training/total_loss': Array(0.14514978, dtype=float32), 'training/v_loss': Array(0.12164033, dtype=float32), 'eval/episode_distance_from_origin': Array(5803.665, dtype=float32), 'eval/episode_distance_reward': Array(21.586208, dtype=float32), 'eval/episode_forward_reward': Array(3597.6836, dtype=float32), 'eval/episode_reward': Array(3622.3606, dtype=float32), 'eval/episode_reward_alive': Array(397.1797, dtype=float32), 'eval/episode_reward_linvel': Array(3597.6836, dtype=float32), 'eval/episode_reward_quadctrl': Array(-394.08884, dtype=float32), 'eval/episode_x_position': Array(5751.17, dtype=float32), 'eval/episode_x_velocity': Array(719.53674, dtype=float32), 'eval/episode_y_position': Array(-230.60184, dtype=float32), 'eval/episode_y_velocity': Array(-153.07346, dtype=float32), 'eval/episode_distance_from_origin_std': Array(470.4263, dtype=float32), 'eval/episode_distance_reward_std': Array(5.735419, dtype=float32), 'eval/episode_forward_reward_std': Array(955.8941, dtype=float32), 'eval/episode_reward_std': Array(931.21075, dtype=float32), 'eval/episode_reward_alive_std': Array(57.49962, dtype=float32), 'eval/episode_reward_linvel_std': Array(955.8941, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(24.871706, dtype=float32), 'eval/episode_x_position_std': Array(465.19333, dtype=float32), 'eval/episode_x_velocity_std': Array(191.17886, dtype=float32), 'eval/episode_y_position_std': Array(308.52853, dtype=float32), 'eval/episode_y_velocity_std': Array(109.619484, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.56260061264038, 'eval/sps': 937.2990806104507, 'num_steps': 33505280}
{'eval/walltime': 56137.8541033268, 'training/sps': 2952.417330976365, 'training/walltime': 11428.653155088425, 'training/entropy_loss': Array(0.01452967, dtype=float32), 'training/policy_loss': Array(0.00927764, dtype=float32), 'training/total_loss': Array(0.13721287, dtype=float32), 'training/v_loss': Array(0.11340557, dtype=float32), 'eval/episode_distance_from_origin': Array(5915.7783, dtype=float32), 'eval/episode_distance_reward': Array(23.16219, dtype=float32), 'eval/episode_forward_reward': Array(3860.3445, dtype=float32), 'eval/episode_reward': Array(3872.6475, dtype=float32), 'eval/episode_reward_alive': Array(387.8203, dtype=float32), 'eval/episode_reward_linvel': Array(3860.3445, dtype=float32), 'eval/episode_reward_quadctrl': Array(-398.68024, dtype=float32), 'eval/episode_x_position': Array(5860.959, dtype=float32), 'eval/episode_x_velocity': Array(772.06885, dtype=float32), 'eval/episode_y_position': Array(-272.1748, dtype=float32), 'eval/episode_y_velocity': Array(-169.97073, dtype=float32), 'eval/episode_distance_from_origin_std': Array(434.1655, dtype=float32), 'eval/episode_distance_reward_std': Array(5.1256337, dtype=float32), 'eval/episode_forward_reward_std': Array(854.2655, dtype=float32), 'eval/episode_reward_std': Array(844.5006, dtype=float32), 'eval/episode_reward_alive_std': Array(52.630184, dtype=float32), 'eval/episode_reward_linvel_std': Array(854.2655, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(34.618683, dtype=float32), 'eval/episode_x_position_std': Array(433.0233, dtype=float32), 'eval/episode_x_velocity_std': Array(170.85312, dtype=float32), 'eval/episode_y_position_std': Array(307.2857, dtype=float32), 'eval/episode_y_velocity_std': Array(92.28628, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.51648354530334, 'eval/sps': 937.6157125928523, 'num_steps': 33587200}
{'eval/walltime': 56274.40595269203, 'training/sps': 2961.732569510824, 'training/walltime': 11456.31264090538, 'training/entropy_loss': Array(0.01483203, dtype=float32), 'training/policy_loss': Array(0.00360512, dtype=float32), 'training/total_loss': Array(0.11224843, dtype=float32), 'training/v_loss': Array(0.09381129, dtype=float32), 'eval/episode_distance_from_origin': Array(5856.8438, dtype=float32), 'eval/episode_distance_reward': Array(22.748816, dtype=float32), 'eval/episode_forward_reward': Array(3791.4495, dtype=float32), 'eval/episode_reward': Array(3808.9697, dtype=float32), 'eval/episode_reward_alive': Array(387.27344, dtype=float32), 'eval/episode_reward_linvel': Array(3791.4495, dtype=float32), 'eval/episode_reward_quadctrl': Array(-392.50204, dtype=float32), 'eval/episode_x_position': Array(5797.6104, dtype=float32), 'eval/episode_x_velocity': Array(758.2899, dtype=float32), 'eval/episode_y_position': Array(-348.41943, dtype=float32), 'eval/episode_y_velocity': Array(-191.41612, dtype=float32), 'eval/episode_distance_from_origin_std': Array(506.20358, dtype=float32), 'eval/episode_distance_reward_std': Array(5.722594, dtype=float32), 'eval/episode_forward_reward_std': Array(953.7572, dtype=float32), 'eval/episode_reward_std': Array(933.1754, dtype=float32), 'eval/episode_reward_alive_std': Array(57.30827, dtype=float32), 'eval/episode_reward_linvel_std': Array(953.7572, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(25.627848, dtype=float32), 'eval/episode_x_position_std': Array(504.6225, dtype=float32), 'eval/episode_x_velocity_std': Array(190.75153, dtype=float32), 'eval/episode_y_position_std': Array(262.61993, dtype=float32), 'eval/episode_y_velocity_std': Array(81.0549, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.55184936523438, 'eval/sps': 937.3728777384714, 'num_steps': 33669120}
{'eval/walltime': 56410.92410039902, 'training/sps': 2953.948162147954, 'training/walltime': 11484.045016527176, 'training/entropy_loss': Array(0.01472517, dtype=float32), 'training/policy_loss': Array(0.0047499, dtype=float32), 'training/total_loss': Array(0.12313902, dtype=float32), 'training/v_loss': Array(0.10366396, dtype=float32), 'eval/episode_distance_from_origin': Array(5960.2363, dtype=float32), 'eval/episode_distance_reward': Array(23.538979, dtype=float32), 'eval/episode_forward_reward': Array(3923.143, dtype=float32), 'eval/episode_reward': Array(3946.6423, dtype=float32), 'eval/episode_reward_alive': Array(394.54688, dtype=float32), 'eval/episode_reward_linvel': Array(3923.143, dtype=float32), 'eval/episode_reward_quadctrl': Array(-394.58673, dtype=float32), 'eval/episode_x_position': Array(5902.5103, dtype=float32), 'eval/episode_x_velocity': Array(784.62866, dtype=float32), 'eval/episode_y_position': Array(-329.75305, dtype=float32), 'eval/episode_y_velocity': Array(-181.48782, dtype=float32), 'eval/episode_distance_from_origin_std': Array(404.9384, dtype=float32), 'eval/episode_distance_reward_std': Array(5.1438246, dtype=float32), 'eval/episode_forward_reward_std': Array(857.29724, dtype=float32), 'eval/episode_reward_std': Array(848.8048, dtype=float32), 'eval/episode_reward_alive_std': Array(52.013535, dtype=float32), 'eval/episode_reward_linvel_std': Array(857.29724, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(26.98919, dtype=float32), 'eval/episode_x_position_std': Array(403.9307, dtype=float32), 'eval/episode_x_velocity_std': Array(171.4595, dtype=float32), 'eval/episode_y_position_std': Array(283.77377, dtype=float32), 'eval/episode_y_velocity_std': Array(91.28705, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.51814770698547, 'eval/sps': 937.6042830198054, 'num_steps': 33751040}
{'eval/walltime': 56547.60091423988, 'training/sps': 2962.6602691342123, 'training/walltime': 11511.695841312408, 'training/entropy_loss': Array(0.01116609, dtype=float32), 'training/policy_loss': Array(2.0999316e-05, dtype=float32), 'training/total_loss': Array(0.06912901, dtype=float32), 'training/v_loss': Array(0.05794192, dtype=float32), 'eval/episode_distance_from_origin': Array(5993.502, dtype=float32), 'eval/episode_distance_reward': Array(24.757511, dtype=float32), 'eval/episode_forward_reward': Array(4126.2295, dtype=float32), 'eval/episode_reward': Array(4137.2397, dtype=float32), 'eval/episode_reward_alive': Array(374.125, dtype=float32), 'eval/episode_reward_linvel': Array(4126.2295, dtype=float32), 'eval/episode_reward_quadctrl': Array(-387.87238, dtype=float32), 'eval/episode_x_position': Array(5937.0747, dtype=float32), 'eval/episode_x_velocity': Array(825.2458, dtype=float32), 'eval/episode_y_position': Array(-289.81317, dtype=float32), 'eval/episode_y_velocity': Array(-186.44162, dtype=float32), 'eval/episode_distance_from_origin_std': Array(461.96292, dtype=float32), 'eval/episode_distance_reward_std': Array(5.4502416, dtype=float32), 'eval/episode_forward_reward_std': Array(908.3658, dtype=float32), 'eval/episode_reward_std': Array(897.13855, dtype=float32), 'eval/episode_reward_alive_std': Array(52.42461, dtype=float32), 'eval/episode_reward_linvel_std': Array(908.3658, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(32.78142, dtype=float32), 'eval/episode_x_position_std': Array(459.63162, dtype=float32), 'eval/episode_x_velocity_std': Array(181.6731, dtype=float32), 'eval/episode_y_position_std': Array(299.2323, dtype=float32), 'eval/episode_y_velocity_std': Array(97.8485, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.6768138408661, 'eval/sps': 936.5158317857148, 'num_steps': 33832960}
{'eval/walltime': 56684.131049871445, 'training/sps': 2960.5430421732826, 'training/walltime': 11539.366440534592, 'training/entropy_loss': Array(0.0162283, dtype=float32), 'training/policy_loss': Array(0.00747763, dtype=float32), 'training/total_loss': Array(0.12102527, dtype=float32), 'training/v_loss': Array(0.09731933, dtype=float32), 'eval/episode_distance_from_origin': Array(6015.137, dtype=float32), 'eval/episode_distance_reward': Array(24.360422, dtype=float32), 'eval/episode_forward_reward': Array(4060.048, dtype=float32), 'eval/episode_reward': Array(4077.0342, dtype=float32), 'eval/episode_reward_alive': Array(381.84375, dtype=float32), 'eval/episode_reward_linvel': Array(4060.048, dtype=float32), 'eval/episode_reward_quadctrl': Array(-389.2188, dtype=float32), 'eval/episode_x_position': Array(5956.2573, dtype=float32), 'eval/episode_x_velocity': Array(812.00964, dtype=float32), 'eval/episode_y_position': Array(-348.5185, dtype=float32), 'eval/episode_y_velocity': Array(-191.70726, dtype=float32), 'eval/episode_distance_from_origin_std': Array(461.23587, dtype=float32), 'eval/episode_distance_reward_std': Array(5.318455, dtype=float32), 'eval/episode_forward_reward_std': Array(886.4022, dtype=float32), 'eval/episode_reward_std': Array(875.3975, dtype=float32), 'eval/episode_reward_alive_std': Array(45.92388, dtype=float32), 'eval/episode_reward_linvel_std': Array(886.4022, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(20.710396, dtype=float32), 'eval/episode_x_position_std': Array(461.2789, dtype=float32), 'eval/episode_x_velocity_std': Array(177.28049, dtype=float32), 'eval/episode_y_position_std': Array(269.45706, dtype=float32), 'eval/episode_y_velocity_std': Array(95.3493, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.53013563156128, 'eval/sps': 937.5219573898278, 'num_steps': 33914880}
{'eval/walltime': 56820.64221072197, 'training/sps': 2958.2395392784065, 'training/walltime': 11567.058586120605, 'training/entropy_loss': Array(0.01408796, dtype=float32), 'training/policy_loss': Array(0.00999373, dtype=float32), 'training/total_loss': Array(0.16328424, dtype=float32), 'training/v_loss': Array(0.13920254, dtype=float32), 'eval/episode_distance_from_origin': Array(5939.779, dtype=float32), 'eval/episode_distance_reward': Array(23.62608, dtype=float32), 'eval/episode_forward_reward': Array(3937.66, dtype=float32), 'eval/episode_reward': Array(3945.4644, dtype=float32), 'eval/episode_reward_alive': Array(374.5664, dtype=float32), 'eval/episode_reward_linvel': Array(3937.66, dtype=float32), 'eval/episode_reward_quadctrl': Array(-390.3875, dtype=float32), 'eval/episode_x_position': Array(5882.6167, dtype=float32), 'eval/episode_x_velocity': Array(787.53186, dtype=float32), 'eval/episode_y_position': Array(-312.29205, dtype=float32), 'eval/episode_y_velocity': Array(-188.74008, dtype=float32), 'eval/episode_distance_from_origin_std': Array(403.1677, dtype=float32), 'eval/episode_distance_reward_std': Array(4.6168976, dtype=float32), 'eval/episode_forward_reward_std': Array(769.4773, dtype=float32), 'eval/episode_reward_std': Array(760.98206, dtype=float32), 'eval/episode_reward_alive_std': Array(57.196323, dtype=float32), 'eval/episode_reward_linvel_std': Array(769.4773, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(26.55453, dtype=float32), 'eval/episode_x_position_std': Array(402.84006, dtype=float32), 'eval/episode_x_velocity_std': Array(153.89532, dtype=float32), 'eval/episode_y_position_std': Array(263.42422, dtype=float32), 'eval/episode_y_velocity_std': Array(82.18147, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5111608505249, 'eval/sps': 937.6522710854072, 'num_steps': 33996800}
{'eval/walltime': 56957.087446689606, 'training/sps': 2952.7455679518725, 'training/walltime': 11594.802256584167, 'training/entropy_loss': Array(0.01360939, dtype=float32), 'training/policy_loss': Array(0.12409414, dtype=float32), 'training/total_loss': Array(0.25490075, dtype=float32), 'training/v_loss': Array(0.11719723, dtype=float32), 'eval/episode_distance_from_origin': Array(5691.8687, dtype=float32), 'eval/episode_distance_reward': Array(20.696968, dtype=float32), 'eval/episode_forward_reward': Array(3449.4768, dtype=float32), 'eval/episode_reward': Array(3453.0884, dtype=float32), 'eval/episode_reward_alive': Array(394.34375, dtype=float32), 'eval/episode_reward_linvel': Array(3449.4768, dtype=float32), 'eval/episode_reward_quadctrl': Array(-411.42914, dtype=float32), 'eval/episode_x_position': Array(5639.0186, dtype=float32), 'eval/episode_x_velocity': Array(689.89526, dtype=float32), 'eval/episode_y_position': Array(-217.07849, dtype=float32), 'eval/episode_y_velocity': Array(-154.60654, dtype=float32), 'eval/episode_distance_from_origin_std': Array(573.78265, dtype=float32), 'eval/episode_distance_reward_std': Array(6.417063, dtype=float32), 'eval/episode_forward_reward_std': Array(1069.5032, dtype=float32), 'eval/episode_reward_std': Array(1054.4868, dtype=float32), 'eval/episode_reward_alive_std': Array(51.425983, dtype=float32), 'eval/episode_reward_linvel_std': Array(1069.5032, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(31.622028, dtype=float32), 'eval/episode_x_position_std': Array(568.7209, dtype=float32), 'eval/episode_x_velocity_std': Array(213.90057, dtype=float32), 'eval/episode_y_position_std': Array(285.52, dtype=float32), 'eval/episode_y_velocity_std': Array(103.83069, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.4452359676361, 'eval/sps': 938.1053071751127, 'num_steps': 34078720}
{'eval/walltime': 57093.5982735157, 'training/sps': 2960.024102153932, 'training/walltime': 11622.47770690918, 'training/entropy_loss': Array(0.0147225, dtype=float32), 'training/policy_loss': Array(0.01417429, dtype=float32), 'training/total_loss': Array(0.14743271, dtype=float32), 'training/v_loss': Array(0.11853591, dtype=float32), 'eval/episode_distance_from_origin': Array(5815.415, dtype=float32), 'eval/episode_distance_reward': Array(22.293339, dtype=float32), 'eval/episode_forward_reward': Array(3715.5369, dtype=float32), 'eval/episode_reward': Array(3714.1472, dtype=float32), 'eval/episode_reward_alive': Array(384.16797, dtype=float32), 'eval/episode_reward_linvel': Array(3715.5369, dtype=float32), 'eval/episode_reward_quadctrl': Array(-407.8509, dtype=float32), 'eval/episode_x_position': Array(5760.4546, dtype=float32), 'eval/episode_x_velocity': Array(743.1073, dtype=float32), 'eval/episode_y_position': Array(-252.97269, dtype=float32), 'eval/episode_y_velocity': Array(-173.99654, dtype=float32), 'eval/episode_distance_from_origin_std': Array(525.7051, dtype=float32), 'eval/episode_distance_reward_std': Array(5.6727314, dtype=float32), 'eval/episode_forward_reward_std': Array(945.44885, dtype=float32), 'eval/episode_reward_std': Array(935.97943, dtype=float32), 'eval/episode_reward_alive_std': Array(50.426044, dtype=float32), 'eval/episode_reward_linvel_std': Array(945.44885, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(34.263893, dtype=float32), 'eval/episode_x_position_std': Array(521.6344, dtype=float32), 'eval/episode_x_velocity_std': Array(189.08969, dtype=float32), 'eval/episode_y_position_std': Array(283.48602, dtype=float32), 'eval/episode_y_velocity_std': Array(95.391365, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.51082682609558, 'eval/sps': 937.6545653998731, 'num_steps': 34160640}
